Genes,Annotations,Depth,Level,Score
GBS_RS00055,GO:0006807,2,2,0.57917266
GBS_RS00055,GO:0044237,2,2,0.597437652
GBS_RS00055,GO:0044238,2,2,0.64729126
GBS_RS00055,GO:0071704,2,2,0.7219377419999999
GBS_RS00355,GO:0006807,2,2,0.580719234
GBS_RS00355,GO:0044237,2,2,0.600031454
GBS_RS00355,GO:0044238,2,2,0.653065916
GBS_RS00355,GO:0071704,2,2,0.729904986
GBS_RS00685,GO:0006807,2,2,0.576273006
GBS_RS00685,GO:0044237,2,2,0.5909598180000001
GBS_RS00685,GO:0044238,2,2,0.63791329
GBS_RS00685,GO:0071704,2,2,0.708295632
GBS_RS00920,GO:0006807,2,2,0.576289044
GBS_RS00920,GO:0006810,3,3,0.7141824019999999
GBS_RS00920,GO:0044237,2,2,0.5906890280000001
GBS_RS00920,GO:0044238,2,2,0.6385746579999999
GBS_RS00920,GO:0051234,2,2,0.745018244
GBS_RS00920,GO:0071704,2,2,0.709583074
GBS_RS01120,GO:0006807,2,2,0.5777551759999999
GBS_RS01120,GO:0044237,2,2,0.59118722
GBS_RS01120,GO:0044238,2,2,0.6396059399999999
GBS_RS01120,GO:0071704,2,2,0.710933366
GBS_RS01140,GO:0006807,2,2,0.5786678679999999
GBS_RS01140,GO:0006810,3,3,0.459479294
GBS_RS01140,GO:0044237,2,2,0.595399412
GBS_RS01140,GO:0044238,2,2,0.6495234080000001
GBS_RS01140,GO:0051234,2,2,0.46690489
GBS_RS01140,GO:0071704,2,2,0.7202555480000001
GBS_RS01145,GO:0006807,2,2,0.57314688
GBS_RS01145,GO:0044237,2,2,0.58648923
GBS_RS01145,GO:0044238,2,2,0.631272882
GBS_RS01145,GO:0071704,2,2,0.69801052
GBS_RS01270,GO:0006807,2,2,0.57477104
GBS_RS01270,GO:0044237,2,2,0.5887899959999999
GBS_RS01270,GO:0044238,2,2,0.634758118
GBS_RS01270,GO:0071704,2,2,0.70290938
GBS_RS01310,GO:0006807,2,2,0.578425882
GBS_RS01310,GO:0044237,2,2,0.594783294
GBS_RS01310,GO:0044238,2,2,0.6433305519999999
GBS_RS01310,GO:0071704,2,2,0.7168069800000001
GBS_RS01335,GO:0006807,2,2,0.573071704
GBS_RS01335,GO:0044237,2,2,0.5869361339999999
GBS_RS01335,GO:0044238,2,2,0.6342583
GBS_RS01335,GO:0071704,2,2,0.6980193160000001
GBS_RS01340,GO:0006807,2,2,0.578912974
GBS_RS01340,GO:0044237,2,2,0.5911866779999999
GBS_RS01340,GO:0044238,2,2,0.638294326
GBS_RS01340,GO:0071704,2,2,0.7086290799999999
GBS_RS01345,GO:0006807,2,2,0.57681862
GBS_RS01345,GO:0044237,2,2,0.5879867480000001
GBS_RS01345,GO:0044238,2,2,0.6342310039999999
GBS_RS01345,GO:0071704,2,2,0.702345456
GBS_RS01350,GO:0006807,2,2,0.5798791600000001
GBS_RS01350,GO:0044237,2,2,0.5928449880000001
GBS_RS01350,GO:0044238,2,2,0.642117596
GBS_RS01350,GO:0071704,2,2,0.7141715399999999
GBS_RS01355,GO:0006807,2,2,0.57846754
GBS_RS01355,GO:0044237,2,2,0.592239526
GBS_RS01355,GO:0044238,2,2,0.640939522
GBS_RS01355,GO:0071704,2,2,0.7121280179999999
GBS_RS01370,GO:0006807,2,2,0.581089272
GBS_RS01370,GO:0044237,2,2,0.5972405679999999
GBS_RS01370,GO:0044238,2,2,0.6490201919999999
GBS_RS01370,GO:0071704,2,2,0.72453064
GBS_RS01380,GO:0006807,2,2,0.57795494
GBS_RS01380,GO:0044237,2,2,0.5925153379999999
GBS_RS01380,GO:0044238,2,2,0.6411155199999999
GBS_RS01380,GO:0071704,2,2,0.7129422679999999
GBS_RS01400,GO:0006807,2,2,0.5674870160000001
GBS_RS01400,GO:0044237,2,2,0.578969926
GBS_RS01400,GO:0044238,2,2,0.6184789279999999
GBS_RS01400,GO:0071704,2,2,0.67936368
GBS_RS01405,GO:0006807,2,2,0.570786412
GBS_RS01405,GO:0044237,2,2,0.58480234
GBS_RS01405,GO:0044238,2,2,0.6285521000000001
GBS_RS01405,GO:0071704,2,2,0.6935360939999999
GBS_RS01410,GO:0006807,2,2,0.575375744
GBS_RS01410,GO:0044237,2,2,0.592287282
GBS_RS01410,GO:0044238,2,2,0.6396662799999999
GBS_RS01410,GO:0071704,2,2,0.710211956
GBS_RS01420,GO:0006807,2,2,0.574641266
GBS_RS01420,GO:0044237,2,2,0.59150158
GBS_RS01420,GO:0044238,2,2,0.6380584239999999
GBS_RS01420,GO:0071704,2,2,0.7084242319999999
GBS_RS01425,GO:0006807,2,2,0.5771410579999999
GBS_RS01425,GO:0044237,2,2,0.594562332
GBS_RS01425,GO:0044238,2,2,0.6429360799999999
GBS_RS01425,GO:0071704,2,2,0.715685422
GBS_RS01610,GO:0006807,2,2,0.57725032
GBS_RS01610,GO:0044237,2,2,0.59384403
GBS_RS01610,GO:0044238,2,2,0.6460772880000001
GBS_RS01610,GO:0071704,2,2,0.715007402
GBS_RS01650,GO:0006807,2,2,0.574263708
GBS_RS01650,GO:0044237,2,2,0.5902640120000001
GBS_RS01650,GO:0044238,2,2,0.635570932
GBS_RS01650,GO:0071704,2,2,0.705097498
GBS_RS01790,GO:0006807,2,2,0.57554927
GBS_RS01790,GO:0006810,3,3,0.771333938
GBS_RS01790,GO:0006811,4,4,0.4978375199999999
GBS_RS01790,GO:0008643,5,5,0.5870294119999999
GBS_RS01790,GO:0009401,8,5,0.5870294119999999
GBS_RS01790,GO:0034219,6,3,0.5870294119999999
GBS_RS01790,GO:0044237,2,2,0.592239672
GBS_RS01790,GO:0044238,2,2,0.63822143
GBS_RS01790,GO:0051234,2,2,0.771333938
GBS_RS01790,GO:0055085,4,2,0.674266794
GBS_RS01790,GO:0071702,4,4,0.6596240740000001
GBS_RS01790,GO:0071704,2,2,0.708959604
GBS_RS01790,GO:0098657,4,4,0.5870294119999999
GBS_RS01790,GO:0098704,7,4,0.5870294119999999
GBS_RS01790,GO:0098739,5,3,0.5870294119999999
GBS_RS01875,GO:0006807,2,2,0.575871926
GBS_RS01875,GO:0044237,2,2,0.5896421860000001
GBS_RS01875,GO:0044238,2,2,0.638359298
GBS_RS01875,GO:0071704,2,2,0.7095989799999999
GBS_RS02180,GO:0006807,2,2,0.5742467659999999
