Genes,Annotations,Depth,Level,Score
NGO0011a,GO:0006807,2,2,0.63928856
NGO0011a,GO:0044237,2,2,0.6826466979999999
NGO0011a,GO:0044238,2,2,0.67189297
NGO0011a,GO:0071704,2,2,0.7587181599999999
NGO0028,GO:0006807,2,2,0.643637972
NGO0028,GO:0044237,2,2,0.685876372
NGO0028,GO:0044238,2,2,0.6741883740000001
NGO0028,GO:0051234,2,2,0.476014306
NGO0028,GO:0071704,2,2,0.76242136
NGO0046,GO:0006807,2,2,0.6370866159999999
NGO0046,GO:0044237,2,2,0.681033778
NGO0046,GO:0044238,2,2,0.673041306
NGO0046,GO:0071704,2,2,0.756754208
NGO0057,GO:0006807,2,2,0.6324852599999999
NGO0057,GO:0044237,2,2,0.6693724459999999
NGO0057,GO:0044238,2,2,0.663269052
NGO0057,GO:0071704,2,2,0.74172998
NGO0064,GO:0006807,2,2,0.643611274
NGO0064,GO:0019222,3,3,0.4837326039999999
NGO0064,GO:0031323,4,4,0.4837326039999999
NGO0064,GO:0044237,2,2,0.68356578
NGO0064,GO:0044238,2,2,0.674961792
NGO0064,GO:0050789,2,2,0.4837326039999999
NGO0064,GO:0050794,3,3,0.4837326039999999
NGO0064,GO:0071704,2,2,0.76024774
NGO0066a,GO:0006807,2,2,0.642482572
NGO0066a,GO:0006810,3,3,0.49902207
NGO0066a,GO:0044237,2,2,0.683912228
NGO0066a,GO:0044238,2,2,0.6737207279999999
NGO0066a,GO:0051234,2,2,0.55875106
NGO0066a,GO:0071704,2,2,0.7600176300000001
NGO0080,GO:0006807,2,2,0.63873982
NGO0080,GO:0044237,2,2,0.678186894
NGO0080,GO:0044238,2,2,0.671654678
NGO0080,GO:0071704,2,2,0.75357012
NGO0087,GO:0006807,2,2,0.64546426
NGO0087,GO:0044237,2,2,0.68867018
NGO0087,GO:0044238,2,2,0.678226624
NGO0087,GO:0071704,2,2,0.76594086
NGO0109,GO:0006807,2,2,0.61780524
NGO0109,GO:0044237,2,2,0.651040628
NGO0109,GO:0044238,2,2,0.64660891
NGO0109,GO:0071704,2,2,0.7189481
NGO0119,GO:0006807,2,2,0.6389422120000001
NGO0119,GO:0044237,2,2,0.682168984
NGO0119,GO:0044238,2,2,0.67195768
NGO0119,GO:0071704,2,2,0.7564846540000001
NGO0120,GO:0006807,2,2,0.622400384
NGO0120,GO:0044237,2,2,0.6612045
NGO0120,GO:0044238,2,2,0.6584112
NGO0120,GO:0071704,2,2,0.73101554
NGO0121,GO:0006807,2,2,0.6436294200000001
NGO0121,GO:0043170,3,3,0.4758787099999999
NGO0121,GO:0043412,4,4,0.4758787099999999
NGO0121,GO:0044237,2,2,0.6852682600000001
NGO0121,GO:0044238,2,2,0.67653866
NGO0121,GO:0071704,2,2,0.7612414519999999
NGO0125,GO:0006807,2,2,0.6306282939999999
NGO0125,GO:0006810,3,3,0.6259468300000001
NGO0125,GO:0044237,2,2,0.671636802
NGO0125,GO:0044238,2,2,0.6673037039999999
NGO0125,GO:0051234,2,2,0.63001958
NGO0125,GO:0071704,2,2,0.744236426
NGO0130,GO:0006807,2,2,0.6446181599999999
NGO0130,GO:0044237,2,2,0.6844421319999999
NGO0130,GO:0044238,2,2,0.6772807200000001
NGO0130,GO:0071704,2,2,0.761801374
NGO0137,GO:0006807,2,2,0.652378426
NGO0137,GO:0044237,2,2,0.6984991700000001
NGO0137,GO:0044238,2,2,0.689998926
NGO0137,GO:0071704,2,2,0.7784909600000001
NGO0141,GO:0006807,2,2,0.6082630539999999
NGO0141,GO:0044237,2,2,0.6478145919999999
NGO0141,GO:0044238,2,2,0.648503354
NGO0141,GO:0071704,2,2,0.7088865200000001
NGO0160,GO:0006807,2,2,0.63328502
NGO0160,GO:0044237,2,2,0.6759642880000001
NGO0160,GO:0044238,2,2,0.6673062439999999
NGO0160,GO:0071704,2,2,0.748137466
NGO0161,GO:0006807,2,2,0.6481488219999999
NGO0161,GO:0044237,2,2,0.6928258
NGO0161,GO:0044238,2,2,0.6815230320000001
NGO0161,GO:0071704,2,2,0.769945332
NGO0163,GO:0006807,2,2,0.636300926
NGO0163,GO:0044237,2,2,0.67996964
NGO0163,GO:0044238,2,2,0.6688959980000001
NGO0163,GO:0071704,2,2,0.751680714
NGO0164,GO:0006807,2,2,0.6371217259999999
NGO0164,GO:0044237,2,2,0.6802100199999999
NGO0164,GO:0044238,2,2,0.669442436
NGO0164,GO:0071704,2,2,0.7528857239999999
NGO0222,GO:0006807,2,2,0.63971386
NGO0222,GO:0044237,2,2,0.6811794680000001
NGO0222,GO:0044238,2,2,0.671088758
NGO0222,GO:0071704,2,2,0.753811722
NGO0226,GO:0006807,2,2,0.64968458
NGO0226,GO:0044237,2,2,0.69242848
NGO0226,GO:0044238,2,2,0.68282972
NGO0226,GO:0071704,2,2,0.77028048
NGO0227,GO:0006807,2,2,0.64924985
NGO0227,GO:0044237,2,2,0.6917316080000001
NGO0227,GO:0044238,2,2,0.683530932
NGO0227,GO:0071704,2,2,0.769649946
NGO0228,GO:0006807,2,2,0.646947332
NGO0228,GO:0044237,2,2,0.68794568
NGO0228,GO:0044238,2,2,0.681705708
NGO0228,GO:0071704,2,2,0.76560115
NGO0229,GO:0006807,2,2,0.648486884
NGO0229,GO:0044237,2,2,0.6903437859999999
NGO0229,GO:0044238,2,2,0.684470926
NGO0229,GO:0071704,2,2,0.768586716
NGO0258,GO:0006807,2,2,0.652306508
NGO0258,GO:0044237,2,2,0.694635626
NGO0258,GO:0044238,2,2,0.682877538
NGO0258,GO:0071704,2,2,0.77356582
NGO0270,GO:0006807,2,2,0.6312554180000001
NGO0270,GO:0044237,2,2,0.6732600979999999
NGO0270,GO:0044238,2,2,0.664380572
NGO0270,GO:0071704,2,2,0.743575982
NGO0306,GO:0006139,4,3,0.56177718
NGO0306,GO:0006355,9,6,0.495533136
NGO0306,GO:0006725,3,3,0.56177718
NGO0306,GO:0006807,2,2,0.62274774
NGO0306,GO:0009058,2,2,0.56177718
NGO0306,GO:0009059,4,4,0.56177718
NGO0306,GO:0009889,4,4,0.5011175800000001
NGO0306,GO:0010468,5,5,0.495533136
NGO0306,GO:0010556,5,5,0.5011175800000001
NGO0306,GO:0016070,6,5,0.56177718
NGO0306,GO:0018130,4,4,0.56177718
NGO0306,GO:0019219,5,5,0.5011175800000001
NGO0306,GO:0019222,3,3,0.5011175800000001
NGO0306,GO:0019438,4,4,0.56177718
NGO0306,GO:0031323,4,4,0.5011175800000001
NGO0306,GO:0031326,5,5,0.5011175800000001
NGO0306,GO:0032774,7,5,0.56177718
NGO0306,GO:0034641,3,3,0.56177718
NGO0306,GO:0034654,5,4,0.56177718
NGO0306,GO:0043170,3,3,0.56177718
NGO0306,GO:0044237,2,2,0.661559894
NGO0306,GO:0044238,2,2,0.6574895199999999
NGO0306,GO:0044249,3,3,0.56177718
NGO0306,GO:0044271,4,4,0.56177718
NGO0306,GO:0046483,3,3,0.56177718
NGO0306,GO:0050789,2,2,0.5011175800000001
NGO0306,GO:0050794,3,3,0.5011175800000001
NGO0306,GO:0051171,4,4,0.5011175800000001
NGO0306,GO:0051252,6,5,0.5011175800000001
NGO0306,GO:0060255,4,4,0.5011175800000001
NGO0306,GO:0071704,2,2,0.729390932
NGO0306,GO:0080090,4,4,0.5011175800000001
NGO0306,GO:0090304,5,4,0.56177718
NGO0306,GO:1901360,3,3,0.56177718
NGO0306,GO:1901362,4,4,0.56177718
NGO0306,GO:1901576,3,3,0.56177718
NGO0306,GO:2001141,7,6,0.5011175800000001
NGO0322,GO:0006807,2,2,0.651670774
NGO0322,GO:0044237,2,2,0.69234266
NGO0322,GO:0044238,2,2,0.685125854
NGO0322,GO:0071704,2,2,0.77432026
NGO0342,GO:0006807,2,2,0.647119864
NGO0342,GO:0044237,2,2,0.6882722319999999
NGO0342,GO:0044238,2,2,0.680349542
NGO0342,GO:0071704,2,2,0.765871016
NGO0350,GO:0006807,2,2,0.636281954
NGO0350,GO:0044237,2,2,0.677902266
NGO0350,GO:0044238,2,2,0.6709855979999999
NGO0350,GO:0071704,2,2,0.751279896
NGO0352,GO:0006807,2,2,0.68266103
NGO0352,GO:0044237,2,2,0.730091296
NGO0352,GO:0044238,2,2,0.72017829
NGO0352,GO:0071704,2,2,0.81784655
NGO0354,GO:0006807,2,2,0.63876452
NGO0354,GO:0044237,2,2,0.6779367800000001
NGO0354,GO:0044238,2,2,0.67152709
NGO0354,GO:0071704,2,2,0.7521409159999999
NGO0363,GO:0006807,2,2,0.63276991
NGO0363,GO:0044237,2,2,0.675600782
NGO0363,GO:0044238,2,2,0.667542012
NGO0363,GO:0071704,2,2,0.7462690679999999
NGO0364,GO:0006807,2,2,0.63468918
NGO0364,GO:0044237,2,2,0.677544792
NGO0364,GO:0044238,2,2,0.66968455
NGO0364,GO:0071704,2,2,0.74879602
NGO0378,GO:0006807,2,2,0.637134354
NGO0378,GO:0044237,2,2,0.677313186
NGO0378,GO:0044238,2,2,0.6672646879999999
NGO0378,GO:0071704,2,2,0.747866168
NGO0428,GO:0006807,2,2,0.6356569679999999
NGO0428,GO:0044237,2,2,0.6780907880000001
NGO0428,GO:0044238,2,2,0.67003619
NGO0428,GO:0071704,2,2,0.749154746
NGO0429,GO:0006807,2,2,0.6531656339999999
NGO0429,GO:0044237,2,2,0.696387922
NGO0429,GO:0044238,2,2,0.68630515
NGO0429,GO:0071704,2,2,0.774619996
NGO0430,GO:0006807,2,2,0.638977302
NGO0430,GO:0006810,3,3,0.592391614
NGO0430,GO:0006811,4,4,0.5185521399999999
NGO0430,GO:0044237,2,2,0.68240828
NGO0430,GO:0044238,2,2,0.674750006
NGO0430,GO:0051234,2,2,0.60121354
NGO0430,GO:0055085,4,2,0.5185521399999999
NGO0430,GO:0071704,2,2,0.7555396200000001
NGO0448,GO:0006807,2,2,0.6570704999999999
NGO0448,GO:0044237,2,2,0.69999382
NGO0448,GO:0044238,2,2,0.6896196179999999
NGO0448,GO:0071704,2,2,0.778260848
NGO0457,GO:0006807,2,2,0.6440768099999999
NGO0457,GO:0044237,2,2,0.6855104539999999
NGO0457,GO:0044238,2,2,0.6758059000000001
NGO0457,GO:0071704,2,2,0.76103686
NGO0463,GO:0006807,2,2,0.6215962359999999
NGO0463,GO:0044237,2,2,0.6627059479999999
NGO0463,GO:0044238,2,2,0.6562943999999999
NGO0463,GO:0071704,2,2,0.72803953
NGO0464,GO:0006807,2,2,0.6275785519999999
NGO0464,GO:0044237,2,2,0.6696964619999999
NGO0464,GO:0044238,2,2,0.6629237400000001
NGO0464,GO:0071704,2,2,0.7381285399999999
NGO0465,GO:0006807,2,2,0.63990694
NGO0465,GO:0044237,2,2,0.683488758
NGO0465,GO:0044238,2,2,0.674130464
NGO0465,GO:0071704,2,2,0.756760072
NGO0467,GO:0006807,2,2,0.630546
NGO0467,GO:0044237,2,2,0.6723198060000001
NGO0467,GO:0044238,2,2,0.6635069400000001
NGO0467,GO:0071704,2,2,0.740722092
NGO0475,GO:0006807,2,2,0.638688756
NGO0475,GO:0044237,2,2,0.681823336
NGO0475,GO:0044238,2,2,0.671922832
NGO0475,GO:0071704,2,2,0.75480744
NGO0478,GO:0006807,2,2,0.6386114
NGO0478,GO:0044237,2,2,0.681980992
NGO0478,GO:0044238,2,2,0.6724542139999999
NGO0478,GO:0071704,2,2,0.754214086
NGO0479,GO:0006807,2,2,0.650825746
NGO0479,GO:0044237,2,2,0.69570924
NGO0479,GO:0044238,2,2,0.68751096
NGO0479,GO:0071704,2,2,0.772159468
NGO0488,GO:0006807,2,2,0.6517894200000001
NGO0488,GO:0044237,2,2,0.693449438
NGO0488,GO:0044238,2,2,0.6867884519999999
NGO0488,GO:0071704,2,2,0.772438256
NGO0491,GO:0006807,2,2,0.64032746
NGO0491,GO:0044237,2,2,0.682031514
NGO0491,GO:0044238,2,2,0.673707302
NGO0491,GO:0071704,2,2,0.7558245499999999
NGO0493,GO:0006807,2,2,0.645294886
NGO0493,GO:0044237,2,2,0.688141074
NGO0493,GO:0044238,2,2,0.6790419
NGO0493,GO:0071704,2,2,0.761999232
NGO0494,GO:0006807,2,2,0.644808868
NGO0494,GO:0044237,2,2,0.684735088
NGO0494,GO:0044238,2,2,0.6782495980000001
NGO0494,GO:0071704,2,2,0.761146044
NGO0496,GO:0006082,3,3,0.5282518680000001
NGO0496,GO:0006139,4,3,0.562659432
NGO0496,GO:0006163,8,5,0.562659432
NGO0496,GO:0006725,3,3,0.562659432
NGO0496,GO:0006753,6,4,0.562659432
NGO0496,GO:0006793,3,3,0.562659432
NGO0496,GO:0006796,4,4,0.562659432
NGO0496,GO:0006807,2,2,0.6392943740000001
NGO0496,GO:0009117,7,5,0.562659432
NGO0496,GO:0019637,4,3,0.562659432
NGO0496,GO:0019752,5,5,0.4705295859999999
NGO0496,GO:0034641,3,3,0.562659432
NGO0496,GO:0043436,4,4,0.4705295859999999
NGO0496,GO:0044237,2,2,0.6792660100000001
NGO0496,GO:0044238,2,2,0.67108453
NGO0496,GO:0044281,2,2,0.568115732
NGO0496,GO:0046483,3,3,0.562659432
NGO0496,GO:0055086,5,3,0.562659432
NGO0496,GO:0071704,2,2,0.7523151780000001
NGO0496,GO:0072521,4,4,0.562659432
NGO0496,GO:1901360,3,3,0.562659432
NGO0496,GO:1901564,3,3,0.562659432
NGO0498,GO:0006807,2,2,0.63423266
NGO0498,GO:0044237,2,2,0.673477492
NGO0498,GO:0044238,2,2,0.66626174
NGO0498,GO:0071704,2,2,0.7448754560000002
NGO0499,GO:0006807,2,2,0.627479958
NGO0499,GO:0044237,2,2,0.667837502
NGO0499,GO:0044238,2,2,0.66413408
NGO0499,GO:0071704,2,2,0.7386292940000001
NGO0500,GO:0006807,2,2,0.644665138
NGO0500,GO:0044237,2,2,0.6853927200000001
NGO0500,GO:0044238,2,2,0.6770568000000001
NGO0500,GO:0071704,2,2,0.7592538360000001
NGO0502,GO:0006807,2,2,0.630953622
NGO0502,GO:0044237,2,2,0.668864224
NGO0502,GO:0044238,2,2,0.6635743100000001
NGO0502,GO:0071704,2,2,0.7384492
NGO0503,GO:0006807,2,2,0.640832054
NGO0503,GO:0044237,2,2,0.681055918
NGO0503,GO:0044238,2,2,0.674084324
NGO0503,GO:0071704,2,2,0.754392328
NGO0504,GO:0006807,2,2,0.647250552
NGO0504,GO:0009058,2,2,0.473791868
NGO0504,GO:0009059,4,4,0.463193514
NGO0504,GO:0009889,4,4,0.473791868
NGO0504,GO:0010556,5,5,0.463193514
NGO0504,GO:0019222,3,3,0.4838939480000001
NGO0504,GO:0043170,3,3,0.463193514
NGO0504,GO:0044237,2,2,0.6870395199999999
NGO0504,GO:0044238,2,2,0.6788002060000001
NGO0504,GO:0050789,2,2,0.4838939480000001
NGO0504,GO:0051171,4,4,0.47828932
NGO0504,GO:0060255,4,4,0.463193514
NGO0504,GO:0071704,2,2,0.7623657720000001
NGO0504,GO:1901576,3,3,0.463193514
NGO0505,GO:0006807,2,2,0.644659302
NGO0505,GO:0044237,2,2,0.685294856
NGO0505,GO:0044238,2,2,0.676117856
NGO0505,GO:0071704,2,2,0.759542016
NGO0506,GO:0006807,2,2,0.64350588
NGO0506,GO:0044237,2,2,0.6849427699999999
NGO0506,GO:0044238,2,2,0.67676092
NGO0506,GO:0071704,2,2,0.7590717880000001
NGO0507,GO:0006807,2,2,0.6476916100000001
NGO0507,GO:0044237,2,2,0.688611486
NGO0507,GO:0044238,2,2,0.679012352
NGO0507,GO:0071704,2,2,0.7637568600000001
NGO0508,GO:0006807,2,2,0.6561217380000001
NGO0508,GO:0044237,2,2,0.698661772
NGO0508,GO:0044238,2,2,0.6874617660000001
NGO0508,GO:0071704,2,2,0.7760223479999999
NGO0509,GO:0006807,2,2,0.6428020099999999
NGO0509,GO:0044237,2,2,0.68600806
NGO0509,GO:0044238,2,2,0.6758024180000001
NGO0509,GO:0071704,2,2,0.7587844340000001
NGO0510,GO:0006807,2,2,0.645422776
NGO0510,GO:0044237,2,2,0.68600553
NGO0510,GO:0044238,2,2,0.6775057400000001
NGO0510,GO:0071704,2,2,0.7605127640000001
NGO0511,GO:0006807,2,2,0.647783594
NGO0511,GO:0044237,2,2,0.690459364
NGO0511,GO:0044238,2,2,0.6821404919999999
NGO0511,GO:0071704,2,2,0.7674508080000001
NGO0513,GO:0006807,2,2,0.6581797760000001
NGO0513,GO:0044237,2,2,0.701010954
NGO0513,GO:0044238,2,2,0.688906846
NGO0513,GO:0071704,2,2,0.7784868439999999
NGO0514,GO:0006807,2,2,0.6454794620000002
NGO0514,GO:0006810,3,3,0.599237248
NGO0514,GO:0044237,2,2,0.68654762
NGO0514,GO:0044238,2,2,0.67746794
NGO0514,GO:0051234,2,2,0.599237248
NGO0514,GO:0071704,2,2,0.759428128
NGO0515,GO:0006807,2,2,0.644467066
NGO0515,GO:0044237,2,2,0.6877042200000001
NGO0515,GO:0044238,2,2,0.6774486120000001
NGO0515,GO:0071704,2,2,0.7626606
NGO0516,GO:0006807,2,2,0.64957376
NGO0516,GO:0044237,2,2,0.693096648
NGO0516,GO:0044238,2,2,0.682930868
NGO0516,GO:0071704,2,2,0.76967491
NGO0517,GO:0006807,2,2,0.64343996
NGO0517,GO:0044237,2,2,0.68661544
NGO0517,GO:0044238,2,2,0.6755517
NGO0517,GO:0071704,2,2,0.7605065659999999
NGO0518,GO:0006807,2,2,0.66495062
NGO0518,GO:0044237,2,2,0.70912761
NGO0518,GO:0044238,2,2,0.7007158440000001
NGO0518,GO:0071704,2,2,0.79150604
NGO0521,GO:0006807,2,2,0.627481066
NGO0521,GO:0044237,2,2,0.669910932
NGO0521,GO:0044238,2,2,0.6644511599999999
NGO0521,GO:0071704,2,2,0.7362840559999999
NGO0522,GO:0006807,2,2,0.634785896
NGO0522,GO:0044237,2,2,0.6738367200000001
NGO0522,GO:0044238,2,2,0.666592876
NGO0522,GO:0071704,2,2,0.74419232
NGO0523,GO:0006807,2,2,0.626138776
NGO0523,GO:0044237,2,2,0.667414848
NGO0523,GO:0044238,2,2,0.659716482
NGO0523,GO:0071704,2,2,0.73504006
NGO0525,GO:0006807,2,2,0.6503133999999999
NGO0525,GO:0044237,2,2,0.6954919900000001
NGO0525,GO:0044238,2,2,0.68421958
NGO0525,GO:0071704,2,2,0.77376632
NGO0539,GO:0006807,2,2,0.63896011
NGO0539,GO:0044237,2,2,0.6796536200000001
NGO0539,GO:0044238,2,2,0.6726481360000001
NGO0539,GO:0071704,2,2,0.752798478
NGO0553,GO:0006807,2,2,0.64371664
NGO0553,GO:0044237,2,2,0.68470026
NGO0553,GO:0044238,2,2,0.67634266
NGO0553,GO:0051234,2,2,0.6585478339999999
NGO0553,GO:0071704,2,2,0.759767642
NGO0554,GO:0006807,2,2,0.6596840079999999
NGO0554,GO:0044237,2,2,0.69956214
NGO0554,GO:0044238,2,2,0.6928520600000001
NGO0554,GO:0071704,2,2,0.786098626
NGO0555,GO:0006807,2,2,0.642122744
NGO0555,GO:0044237,2,2,0.68052033
NGO0555,GO:0044238,2,2,0.67344966
