Genes,Annotations,Depth,Level,Score
JHP_RS00095,GO:0006807,2,2,0.5790956639999999
JHP_RS00095,GO:0006810,3,3,0.7318259840000001
JHP_RS00095,GO:0006811,4,4,0.48387901
JHP_RS00095,GO:0044237,2,2,0.6033603940000001
JHP_RS00095,GO:0044238,2,2,0.576995828
JHP_RS00095,GO:0051234,2,2,0.7318259840000001
JHP_RS00095,GO:0071704,2,2,0.68922438
JHP_RS00100,GO:0006807,2,2,0.587068884
JHP_RS00100,GO:0006810,3,3,0.640633438
JHP_RS00100,GO:0033036,2,2,0.4445127679999999
JHP_RS00100,GO:0044237,2,2,0.614066832
JHP_RS00100,GO:0044238,2,2,0.5856320859999999
JHP_RS00100,GO:0051234,2,2,0.6450037240000001
JHP_RS00100,GO:0051641,2,2,0.4445127679999999
JHP_RS00100,GO:0070727,3,3,0.4445127679999999
JHP_RS00100,GO:0071704,2,2,0.705080526
JHP_RS00160,GO:0006139,4,3,0.5758039580000001
JHP_RS00160,GO:0006259,6,4,0.5758039580000001
JHP_RS00160,GO:0006725,3,3,0.5758039580000001
JHP_RS00160,GO:0006807,2,2,0.58732192
JHP_RS00160,GO:0034641,3,3,0.5758039580000001
JHP_RS00160,GO:0043170,3,3,0.5758039580000001
JHP_RS00160,GO:0044237,2,2,0.6012223779999999
JHP_RS00160,GO:0044238,2,2,0.587117098
JHP_RS00160,GO:0046483,3,3,0.5758039580000001
JHP_RS00160,GO:0071704,2,2,0.688093228
JHP_RS00160,GO:0090304,5,4,0.5758039580000001
JHP_RS00160,GO:1901360,3,3,0.5758039580000001
JHP_RS00165,GO:0006793,3,3,0.493028096
JHP_RS00165,GO:0006807,2,2,0.57867382
JHP_RS00165,GO:0044237,2,2,0.600649982
JHP_RS00165,GO:0044238,2,2,0.5737657319999999
JHP_RS00165,GO:0071704,2,2,0.686745842
JHP_RS00285,GO:0006807,2,2,0.59103331
JHP_RS00285,GO:0044237,2,2,0.615907042
JHP_RS00285,GO:0044238,2,2,0.5835129479999999
JHP_RS00285,GO:0071704,2,2,0.709398966
JHP_RS00300,GO:0006807,2,2,0.581759578
JHP_RS00300,GO:0006996,4,4,0.4708408679999999
JHP_RS00300,GO:0008283,2,2,0.7307936500000001
JHP_RS00300,GO:0016043,3,3,0.571582242
