Genes,Annotations,Depth,Level,Score
lpg0008,GO:0006807,2,2,0.5594785520000001
lpg0008,GO:0044237,2,2,0.572325934
lpg0008,GO:0044238,2,2,0.6047817080000001
lpg0008,GO:0071704,2,2,0.693771336
lpg0012,GO:0006807,2,2,0.55970659
lpg0012,GO:0044237,2,2,0.575951072
lpg0012,GO:0044238,2,2,0.608694926
lpg0012,GO:0071704,2,2,0.7006443
lpg0016,GO:0006807,2,2,0.560635848
lpg0016,GO:0044237,2,2,0.573259128
lpg0016,GO:0044238,2,2,0.6081370039999999
lpg0016,GO:0071704,2,2,0.69257221
lpg0017,GO:0006807,2,2,0.5622452579999999
lpg0017,GO:0044237,2,2,0.574865184
lpg0017,GO:0044238,2,2,0.6103011599999999
lpg0017,GO:0071704,2,2,0.6967349319999999
lpg0023,GO:0006807,2,2,0.5625261779999999
lpg0023,GO:0044237,2,2,0.5779608740000001
lpg0023,GO:0044238,2,2,0.6125666839999999
lpg0023,GO:0071704,2,2,0.70631791
lpg0030,GO:0006807,2,2,0.559243328
lpg0030,GO:0044237,2,2,0.5731198319999999
lpg0030,GO:0044238,2,2,0.60577542
lpg0030,GO:0071704,2,2,0.695072754
lpg0033,GO:0006807,2,2,0.5604572720000001
lpg0033,GO:0044237,2,2,0.5749269
lpg0033,GO:0044238,2,2,0.60825597
lpg0033,GO:0071704,2,2,0.699253312
lpg0035,GO:0006807,2,2,0.567792444
lpg0035,GO:0008283,2,2,0.5100897200000001
lpg0035,GO:0033036,2,2,0.4825402559999999
lpg0035,GO:0044237,2,2,0.5818569020000001
lpg0035,GO:0044238,2,2,0.6221910880000001
lpg0035,GO:0051641,2,2,0.4825402559999999
lpg0035,GO:0070727,3,3,0.4825402559999999
lpg0035,GO:0071704,2,2,0.713431978
lpg0036,GO:0006807,2,2,0.55644633
lpg0036,GO:0044237,2,2,0.569319244
lpg0036,GO:0044238,2,2,0.6004885320000001
lpg0036,GO:0071704,2,2,0.686115056
lpg0038,GO:0006807,2,2,0.5582796219999999
lpg0038,GO:0044237,2,2,0.57163702
lpg0038,GO:0044238,2,2,0.6030814120000001
lpg0038,GO:0071704,2,2,0.691187502
lpg0039,GO:0006807,2,2,0.5642398
lpg0039,GO:0044237,2,2,0.577709308
lpg0039,GO:0044238,2,2,0.6151175259999999
lpg0039,GO:0071704,2,2,0.7034717199999999
lpg0042,GO:0006807,2,2,0.563588168
lpg0042,GO:0044237,2,2,0.574430524
lpg0042,GO:0044238,2,2,0.611374472
lpg0042,GO:0071704,2,2,0.697185458
lpg0043,GO:0006807,2,2,0.559161892
lpg0043,GO:0006810,3,3,0.65874462
lpg0043,GO:0006811,4,4,0.5181754279999999
lpg0043,GO:0044237,2,2,0.57408956
lpg0043,GO:0044238,2,2,0.606723456
lpg0043,GO:0051234,2,2,0.66248995
lpg0043,GO:0055085,4,2,0.5181754279999999
lpg0043,GO:0071704,2,2,0.69677374
lpg0045,GO:0006807,2,2,0.561670172
lpg0045,GO:0044237,2,2,0.5756565459999999
lpg0045,GO:0044238,2,2,0.6100935200000001
lpg0045,GO:0071704,2,2,0.701431274
lpg0046,GO:0006807,2,2,0.5617969199999999
lpg0046,GO:0044237,2,2,0.575280888
lpg0046,GO:0044238,2,2,0.6105056259999999
lpg0046,GO:0071704,2,2,0.6969345060000001
lpg0051,GO:0006807,2,2,0.558607252
lpg0051,GO:0044237,2,2,0.572846972
lpg0051,GO:0044238,2,2,0.6065215899999999
